0 7
-1 1
0 7
-1 1
0 7
-1 1
0 7
-1 1
0 7
-1 1
0 31
-1 1
0 7
-7 1
1 1
0 6
-9 1
-1 1
1 1
0 5
-3 1
0 55
10 1
2 1
-3 1
0 365
-1 1
0 47
-1 1
1 1
0 22
-1 1
0 168
2 1
0 550
-1 1
0 2639
11 1
14 1
15 1
8 1
4 1
2 1
1 1
0 1
4 1
0 7
4 1
0 7
4 1
0 7
5 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
7 1
0 7
-7 1
11 1
-1 1
4 1
-1 1
0 3
-56 1
9 1
5 1
1 1
0 4
-63 1
0 7
-62 1
0 7
-62 1
0 7
-62 1
0 7
-62 1
0 7
-61 1
0 1
-1 1
0 5
-62 1
0 7
-52 1
-8 1
-1 1
0 5
-40 1
-1 1
0 6
-35 1
-4 1
1 1
0 5
-22 1
-4 1
0 6
-13 1
-4 1
0 6
-5 1
-3 1
0 6
2 1
-3 1
0 6
7 1
-1 1
0 6
12 1
-2 1
0 6
15 1
0 7
17 1
0 7
18 1
0 7
20 1
0 7
23 1
-1 1
0 6
25 1
0 7
27 1
0 7
27 1
1 1
0 6
27 1
0 7
24 1
1 1
0 6
22 1
1 1
0 6
20 1
0 7
19 1
0 7
15 1
1 1
0 6
13 1
0 7
11 1
0 7
2 1
6 1
-1 1
0 5
-21 1
10 1
1 1
0 5
-36 1
6 1
-2 1
0 5
-58 1
6 1
1 1
0 5
-62 1
0 7
-63 1
0 7
-62 1
0 7
-63 1
0 7
-61 1
-1 1
0 6
-50 1
-15 1
8 1
-2 1
0 5
-6 1
-4 1
0 5
3 1
0 7
3 1
0 7
3 1
0 7
2 1
0 7
2 1
0 7
2 1
0 7
1 1
0 39
-1 1
0 7
-1 1
0 7
-1 1
0 7
-1 1
0 7
-1 1
0 7
-63 1
0 119
-3 1
1 1
0 7
-1 2
0 45
-1 1
0 15
-3 1
1 1
0 6
-1 1
0 7
-3 1
0 7
-1 1
0 7
-1 1
0 15
-1 2
0 62
-1 1
0 7
-1 1
0 72
-1 1
0 7
1 1
0 6
-4 1
0 7
-3 1
0 7
-2 2
0 39
1 1
0 6
7 1
-11 1
1 1
0 5
4 1
5 1
3 1
0 254
1 1
0 6
-1 1
-2 1
0 78
-1 1
0 199
-1 1
0 8
-1 1
0 46
2 1
0 1
-1 1
0 5
-1 3
0 3181
11 1
15 2
8 1
4 1
2 1
1 1
0 1
4 1
0 7
4 1
0 7
5 1
0 7
5 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
5 1
0 7
5 1
0 7
6 1
0 7
7 1
0 7
7 1
0 7
-6 1
20 1
-9 1
3 1
0 4
-60 1
2 1
3 1
1 1
0 4
-62 1
0 7
-62 1
0 7
-62 1
0 7
-62 1
0 7
-62 1
0 7
-61 1
0 7
-58 1
-2 1
0 6
-45 1
-8 1
-1 1
0 5
-35 1
0 7
-29 1
-4 1
0 6
-19 1
-2 1
0 6
-11 1
-4 1
0 6
-2 1
-4 1
0 6
6 1
-1 1
0 6
9 1
-1 1
0 6
12 1
-1 1
0 6
16 1
-1 1
0 6
18 1
0 7
20 1
0 7
22 1
-1 1
0 6
25 1
0 7
27 1
0 7
29 1
0 7
29 1
0 7
29 1
0 7
26 1
1 1
0 6
25 1
1 1
0 6
21 1
0 7
18 1
0 7
16 1
1 1
0 6
14 1
0 7
12 1
2 1
0 6
4 2
-1 1
0 5
-14 1
8 1
-1 1
1 1
0 4
-36 1
4 1
0 6
-53 1
7 1
0 6
-62 1
0 7
-63 1
0 7
-62 1
0 7
-62 1
0 7
-62 1
0 7
-59 1
0 1
-1 1
0 5
-22 1
-32 1
-5 1
0 5
2 1
0 1
1 1
0 5
3 1
0 7
3 1
0 7
3 1
0 7
2 1
0 7
2 1
0 7
2 1
0 7
2 1
0 7
1 1
0 39
-1 1
0 7
-1 1
0 7
-1 1
0 7
-63 1
0 119
3 1
-4 1
0 6
1 1
2 1
1 2
0 52
-2 1
0 7
-1 1
0 7
-2 1
0 7
-2 1
0 7
-1 1
0 15
-1 1
0 7
-1 1
0 87
1 1
0 15
-1 1
0 7
-1 1
0 48
1 1
0 6
1 1
0 1
-1 1
0 5
-1 1
0 47
2 2
0 6
8 1
3 1
-4 1
0 5
-1 1
0 247
-1 1
0 351
1 2
0 3182
11 1
14 1
15 1
8 1
4 1
2 1
1 1
0 1
4 1
0 7
4 1
0 7
5 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
5 1
0 7
5 1
0 7
5 1
0 7
5 1
0 7
5 1
0 7
6 1
0 7
6 1
0 7
-20 1
33 1
-6 1
0 5
-61 1
0 7
-63 1
0 7
-62 1
0 7
-62 1
0 7
-62 1
0 7
-63 1
0 7
-61 1
-3 1
1 1
0 5
-54 1
0 7
-44 1
-6 1
0 6
-31 1
-4 1
0 6
-23 1
-2 1
0 6
-16 1
-1 1
0 6
-9 1
-4 1
0 7
-4 1
0 6
8 1
-1 1
0 6
10 1
-1 1
0 6
13 1
0 7
17 1
-1 1
0 6
19 1
0 7
21 1
0 7
24 1
-1 1
0 6
26 1
0 7
28 1
0 7
30 1
0 7
32 1
-1 1
0 6
33 1
1 1
0 6
29 1
1 1
0 6
27 1
1 1
0 6
24 1
1 1
0 6
21 1
0 7
19 1
1 1
0 6
16 1
1 1
0 6
13 1
2 1
0 6
4 1
5 1
-1 1
0 5
-14 1
8 1
0 6
-31 1
7 1
-1 1
0 5
-50 1
6 1
0 6
-61 1
2 1
1 1
0 5
-62 1
0 7
-62 1
0 7
-63 1
0 7
-62 1
0 7
-61 1
-2 1
1 1
0 5
-31 1
-29 1
2 1
0 5
3 1
0 7
3 1
0 7
3 1
0 7
3 1
0 7
2 1
0 7
3 1
0 7
3 1
0 7
2 1
0 7
1 1
0 7
1 1
0 31
-1 1
0 7
-1 1
0 7
-1 1
0 7
-63 1
0 111
1 1
0 7
3 1
-1 2
1 1
0 4
-1 1
0 95
-1 1
0 7
-1 1
0 55
-1 1
0 23
-1 1
0 7
-2 1
0 8
-1 1
0 71
-1 1
0 6
-2 1
1 1
0 14
-1 1
0 39
-1 1
1 1
0 6
1 1
0 9
1 1
0 534
-1 1
1 1
0 61
-1 1
0 1
1 1
0 3181
12 1
14 1
15 1
8 1
4 1
2 1
1 1
0 1
4 1
0 7
4 1
0 7
4 1
0 7
5 1
0 7
6 1
0 7
5 1
0 7
5 1
0 7
5 1
0 7
5 1
0 7
5 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
-21 1
30 1
-1 2
0 4
-58 1
6 1
3 1
0 5
-62 1
0 7
-62 1
0 7
-62 1
0 7
-62 1
0 7
-63 1
0 7
-60 1
-3 1
0 6
-52 1
-1 1
0 6
-44 1
-5 1
0 6
-31 1
-4 1
0 6
-23 1
-3 1
0 6
-15 1
-2 1
0 6
-7 1
-4 1
0 6
1 1
-3 1
0 6
8 1
-1 1
0 6
11 1
-2 1
0 6
13 1
0 7
18 1
-2 1
0 6
20 1
0 7
21 1
0 7
27 1
-2 1
-1 1
0 5
27 1
0 7
31 1
-1 1
0 6
34 1
-1 1
0 6
37 1
0 1
-1 1
0 5
34 1
1 1
0 6
29 1
0 7
28 1
1 1
0 6
25 1
0 7
22 1
0 7
20 1
0 7
18 1
1 1
0 6
13 1
3 1
0 6
3 1
2 1
0 6
-10 1
8 1
0 6
-28 1
7 1
0 6
-46 1
7 1
2 1
0 5
-56 1
5 1
0 6
-62 1
0 7
-62 1
0 7
-63 1
0 7
-62 1
0 7
-49 1
-19 1
6 1
0 5
-28 1
-4 1
13 1
0 5
2 1
-1 1
-3 1
-1 1
0 4
3 1
0 7
3 1
0 7
3 1
0 7
3 1
0 7
3 1
0 7
2 1
0 7
2 1
0 7
2 1
0 7
1 1
0 7
1 1
0 7
1 1
0 23
-1 1
0 7
-1 1
0 7
-63 1
0 119
-1 1
2 1
-1 1
0 5
-1 1
-2 1
0 54
-1 1
0 127
-1 1
0 63
-1 1
0 15
1 1
0 8
1 1
0 7
-1 1
0 14
2 1
0 39
-3 1
2 1
0 6
-8 2
0 535
1 1
0 7
-2 1
0 14
-1 1
0 39
-2 1
2 1
0 7
-4 1
-2 1
0 5
1 1
0 3175
12 1
14 1
15 1
8 1
4 1
2 1
1 1
0 1
4 1
0 7
3 1
1 1
0 6
3 1
0 7
5 1
0 7
6 1
0 7
5 1
0 7
5 1
0 7
5 1
0 7
6 1
0 7
6 1
0 7
7 1
0 7
7 1
0 7
6 1
0 7
-15 1
21 1
1 1
-1 1
0 4
-55 1
12 1
7 1
0 5
-62 1
0 7
-62 1
0 7
-63 1
0 7
-62 1
0 7
-63 1
0 7
-60 1
-4 1
0 6
-49 1
-3 1
0 6
-42 1
-3 1
0 6
-30 1
-4 1
0 6
-22 1
-3 1
0 6
-13 1
-2 1
0 6
-6 1
-4 1
0 6
1 1
-3 1
0 6
8 1
-1 1
0 6
11 1
-2 1
0 6
13 1
0 7
18 1
-3 1
0 6
22 1
0 7
23 1
0 7
28 1
-2 1
-1 1
0 5
29 1
0 7
30 1
0 7
33 1
-1 1
0 6
36 1
0 7
32 1
2 1
0 6
29 1
0 7
28 1
1 1
0 6
25 1
1 1
0 6
23 1
0 7
21 1
0 7
18 1
2 1
0 6
14 1
2 1
0 6
5 1
3 1
0 6
-10 1
9 1
0 6
-28 1
5 1
0 6
-44 1
8 1
0 6
-58 1
5 1
0 6
-62 1
0 7
-62 1
0 7
-63 1
0 7
-62 1
0 7
-41 1
-26 1
3 1
0 5
-5 1
-1 1
0 1
-1 1
0 4
4 1
0 7
5 1
0 7
4 1
0 7
3 1
0 7
3 1
0 7
3 1
0 7
3 1
0 7
2 1
0 7
3 1
0 7
2 1
0 7
2 1
0 7
1 1
0 39
-63 1
0 119
-2 1
2 1
0 182
1 1
0 7
1 1
0 7
1 1
0 71
-2 1
0 7
-1 1
0 7
-1 1
0 7
-1 1
0 7
-1 1
0 39
-6 1
5 1
0 6
-11 1
0 9
-1 1
0 525
2 1
0 8
-1 1
0 70
1 1
0 3175
12 1
14 2
8 1
4 1
2 1
1 1
0 1
4 1
0 7
2 1
1 1
0 6
3 1
-1 1
0 6
5 1
-1 1
0 6
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
-2 1
6 1
3 1
0 5
-49 1
21 1
10 1
2 1
0 4
-61 1
0 7
-62 1
0 7
-63 1
0 7
-62 1
0 7
-63 1
0 7
-61 1
-2 1
0 6
-48 1
-6 1
0 6
-40 1
-2 1
1 1
0 5
-28 1
-4 1
0 6
-20 1
-3 1
0 6
-13 1
-3 1
0 6
-5 1
-2 1
0 7
-2 1
0 6
7 1
-2 1
0 6
11 1
0 7
13 1
-1 1
0 6
18 1
-2 1
0 6
21 1
0 7
23 1
0 7
27 1
-2 1
0 6
29 1
0 7
28 1
0 7
30 1
0 7
32 1
0 7
31 1
1 1
0 6
28 1
1 1
0 6
28 1
0 7
26 1
2 1
0 6
24 1
0 7
21 1
1 1
0 6
19 1
1 1
0 6
14 1
2 1
0 6
9 1
2 1
0 6
-1 1
7 1
0 6
-23 1
8 1
1 1
0 5
-42 1
7 1
-1 1
0 5
-61 1
3 1
2 1
0 5
-62 1
0 7
-62 1
0 7
-62 1
0 7
-63 1
0 7
-37 1
-32 1
8 1
0 5
5 1
0 7
6 1
0 7
6 1
0 7
5 1
0 7
4 1
0 7
4 1
0 7
3 1
0 7
3 1
0 7
3 1
0 7
2 1
0 7
2 1
0 7
3 1
0 7
2 1
0 7
2 1
0 7
1 1
0 23
-63 1
0 119
-5 1
3 1
0 6
-1 2
0 174
1 1
0 7
1 1
0 87
-1 1
0 7
-4 1
0 7
1 1
0 8
-1 1
0 38
2 1
-2 1
0 262
-1 1
0 7
-2 1
-1 1
0 278
-1 1
0 55
2 1
0 3191
13 1
14 2
8 1
4 1
2 1
1 1
0 1
5 1
0 7
3 1
0 7
4 1
-1 1
0 6
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
1 1
9 1
-8 1
2 1
0 4
-56 1
9 1
8 1
3 1
1 1
0 3
-51 1
3 1
-9 1
-1 1
0 4
-55 1
3 1
-5 1
0 5
-63 1
0 7
-62 1
0 7
-63 1
0 7
-61 1
-2 1
0 6
-49 1
-6 1
0 6
-38 1
-2 1
0 6
-29 1
-5 1
0 6
-18 1
-3 1
0 6
-10 1
-3 1
0 6
-2 2
0 6
1 1
-1 1
0 6
5 1
-1 1
0 6
8 1
-1 1
0 6
13 1
-2 1
0 6
18 1
-2 1
0 6
21 1
0 7
23 1
0 7
27 1
-2 1
0 6
29 1
0 7
28 1
0 7
30 1
0 7
32 1
0 7
31 1
1 1
0 6
28 1
0 7
29 1
0 7
26 1
2 1
0 6
24 1
0 7
22 1
1 1
0 6
19 1
2 1
0 6
14 1
2 1
0 6
8 1
3 1
-1 1
0 5
-2 1
7 1
-1 1
0 5
-24 1
8 1
0 6
-47 1
9 1
2 1
0 5
-61 1
3 1
1 1
0 5
-62 1
0 7
-62 1
0 7
-62 1
0 7
-63 1
0 7
-30 1
-24 1
2 1
-1 1
0 4
5 1
0 7
6 1
0 7
7 1
0 7
6 1
0 7
5 1
0 7
4 1
0 7
4 1
0 7
4 1
0 7
3 1
0 7
3 1
0 7
2 1
0 7
3 1
0 7
2 1
0 7
2 1
0 7
1 1
0 23
-63 1
0 119
1 1
-4 1
2 1
0 5
1 1
4 1
1 1
0 5
-5 1
-3 1
0 6
-2 1
0 71
-1 1
0 7
-1 1
0 79
-1 1
0 7
-1 1
0 87
1 2
0 14
1 1
-1 1
0 46
2 1
0 272
1 1
0 6
-1 1
0 263
1 1
0 63
-4 1
0 1
1 1
0 3189
13 1
14 1
15 1
8 1
4 1
2 1
1 1
0 1
5 1
0 7
5 1
0 7
6 1
0 7
8 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
-1 1
16 1
-9 1
1 1
0 4
-56 1
6 1
8 1
1 2
0 3
-49 1
11 1
-5 1
-3 1
0 4
-58 1
4 1
0 1
-1 1
0 4
-62 1
0 7
-62 1
0 7
-62 1
0 7
-62 1
0 7
-52 1
-7 1
0 6
-38 1
-3 1
-1 1
0 5
-29 1
-5 1
0 6
-16 1
-4 1
0 6
-7 1
-2 1
0 6
-1 1
-3 1
0 6
2 1
-1 1
0 6
4 1
0 7
7 1
-1 1
0 6
13 1
-4 1
0 6
20 1
-1 1
0 6
22 1
0 7
24 1
0 7
26 1
-1 1
0 6
29 1
0 7
31 1
-1 1
0 6
32 1
0 7
32 1
0 7
32 1
0 7
29 1
0 7
29 1
0 7
27 1
0 7
26 1
0 7
23 1
1 1
0 6
19 1
1 1
0 6
15 1
2 1
0 6
11 1
1 1
0 7
8 1
0 6
-24 1
9 1
1 1
0 5
-49 1
11 1
0 6
-62 1
0 1
1 1
0 5
-62 1
1 1
0 6
-62 1
0 7
-62 1
0 7
-62 1
0 7
-50 1
-15 1
4 1
-1 1
0 4
1 1
-9 1
-6 1
0 5
6 1
0 7
6 1
0 7
7 1
0 7
6 1
0 7
5 1
0 7
5 1
0 7
4 1
0 7
4 1
0 7
3 1
0 7
3 1
0 7
2 1
0 7
2 1
0 7
2 1
0 7
2 1
0 7
1 1
0 15
-63 1
0 119
-2 1
2 1
0 6
-2 1
-1 1
-2 1
0 7
-1 1
0 5
1 1
0 1
-1 1
0 37
1 1
0 79
-1 1
0 127
-1 1
0 15
-2 1
0 7
-1 1
0 40
-1 1
0 6
1 1
-3 1
1 1
0 5
3 2
0 262
1 1
0 7
1 1
0 7
1 1
0 264
-1 1
0 7
1 1
0 46
3 1
-3 1
0 7
2 1
1 1
0 3181
12 1
14 1
15 1
8 1
4 1
2 1
1 1
0 1
5 1
0 7
5 1
0 7
7 1
0 7
8 1
0 7
8 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
5 1
3 1
-3 1
0 5
-36 1
12 1
15 1
0 5
-42 1
18 1
-1 1
-2 1
0 4
-58 1
5 1
1 1
-1 1
0 4
-62 1
0 7
-62 1
0 7
-62 1
0 7
-63 1
0 7
-54 1
-8 1
0 6
-38 1
-3 1
-1 1
0 5
-29 1
-5 1
0 6
-17 1
-4 1
0 6
-7 1
-2 1
0 6
-1 1
-3 1
0 6
3 1
-2 1
0 6
7 1
0 7
8 1
0 7
14 1
-4 1
0 6
22 1
-1 1
0 6
23 1
0 7
25 1
0 7
27 1
0 7
28 1
0 7
29 1
-1 1
0 6
32 1
0 7
32 1
-1 1
0 6
32 1
1 1
0 6
30 1
0 7
29 1
0 7
27 1
0 7
27 1
0 7
24 1
1 1
0 6
20 1
2 1
0 6
16 1
2 1
0 6
12 1
1 1
0 6
1 1
7 1
0 6
-21 1
10 1
0 6
-43 1
12 1
-1 1
0 5
-62 1
1 2
0 5
-63 1
0 7
-62 1
0 7
-63 1
0 7
-62 1
0 7
-47 1
-18 1
4 1
0 5
-7 1
-9 1
-1 2
0 4
8 1
0 1
-2 1
0 5
6 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
5 1
0 7
5 1
0 7
4 1
0 7
4 1
0 7
3 1
0 7
3 1
0 7
2 1
0 7
2 1
0 7
1 1
0 7
1 1
0 7
1 1
0 7
-63 1
0 119
-1 1
2 1
-1 1
0 5
-11 1
0 1
1 1
0 5
-3 1
-2 1
-1 1
0 5
-1 1
0 95
-1 1
0 79
-1 1
0 79
-4 1
2 1
0 6
-8 1
0 7
-6 1
0 7
-1 2
0 31
1 1
0 6
1 1
0 1
-1 1
0 271
-1 1
0 277
3 1
0 7
2 1
0 48
1 1
0 6
1 1
0 3183
12 1
14 1
15 1
8 1
4 1
2 1
1 1
0 1
5 1
0 7
6 1
0 7
7 1
0 7
8 1
0 7
8 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
6 1
0 7
-8 1
8 1
1 1
0 5
-32 1
24 1
-1 1
-2 1
0 4
-58 1
5 1
1 1
0 5
-62 1
0 7
-62 1
0 7
-62 1
0 7
-63 1
0 7
-53 1
-6 1
0 6
-39 1
-4 1
-1 1
0 5
-29 1
-5 1
0 6
-18 1
-4 1
0 6
-9 1
-3 1
0 6
-1 1
-2 1
0 6
2 1
-3 1
0 6
10 1
-1 1
0 6
11 1
0 7
15 1
-3 1
0 6
23 1
-1 1
0 6
24 1
0 7
26 1
-1 1
0 6
28 1
1 1
0 6
26 1
0 7
29 1
-2 1
0 6
35 1
-1 1
0 6
37 1
1 1
0 6
31 1
1 1
0 6
32 1
0 7
30 1
1 1
0 6
28 1
0 7
28 1
0 7
26 1
1 1
0 6
21 1
1 1
0 6
17 1
1 1
0 6
14 1
0 7
9 1
2 1
0 6
1 1
4 1
0 6
-14 1
12 1
-3 1
1 1
0 4
-56 1
11 1
6 1
1 1
0 4
-63 1
0 7
-62 1
0 7
-62 1
0 7
-62 1
0 1
1 1
0 5
-55 1
-11 1
7 1
-2 1
0 4
-3 1
-10 1
-4 1
-1 1
0 4
8 1
0 1
-1 1
0 5
7 1
0 7
7 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
5 1
0 7
4 1
0 7
4 1
0 7
3 1
0 7
3 1
0 7
2 1
0 7
2 1
0 7
2 1
0 7
2 1
0 7
-63 1
0 127
-9 1
2 1
1 1
0 5
-5 1
-1 1
1 1
0 5
2 1
1 1
0 38
-1 2
0 6
1 1
0 23
1 1
0 15
1 1
0 15
-1 1
0 71
-1 2
0 14
-1 1
0 7
-1 2
0 54
-1 1
0 7
-3 1
1 1
0 6
-6 1
0 7
-1 2
0 38
1 1
-2 1
1 1
0 5
-2 1
0 1
1 1
0 6
1 1
0 542
-2 1
0 607
-1 1
0 2631
12 1
14 1
15 1
8 1
4 1
2 1
1 1
0 1
6 1
0 7
7 1
0 7
8 1
0 7
8 1
0 7
8 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
8 1
0 7
4 1
3 1
0 6
-25 1
31 1
-4 1
0 5
-63 1
0 7
-62 1
0 7
-62 1
0 7
-62 1
0 7
-62 1
0 1
1 1
0 5
-51 1
-5 1
-1 1
0 5
-41 1
-4 1
0 6
-29 1
-6 1
0 6
-16 1
-5 1
0 6
-6 1
-4 1
0 6
2 1
-1 2
0 5
3 1
-1 1
0 6
11 1
-3 1
0 6
13 1
0 7
17 1
-3 1
0 6
24 1
-2 1
0 6
27 1
-1 1
0 6
29 1
0 7
27 1
2 1
0 6
26 1
0 7
30 1
-3 1
0 6
35 1
-1 1
0 6
39 1
1 1
0 6
37 1
0 7
38 1
0 7
35 1
1 1
0 6
33 1
0 7
28 1
2 1
0 6
26 1
0 1
-1 1
0 5
20 1
1 1
0 6
16 1
2 1
0 6
12 1
0 7
10 1
2 1
0 6
5 1
1 1
0 6
-6 1
9 1
-3 1
1 1
0 4
-54 1
15 1
8 1
1 1
0 4
-63 1
0 7
-62 1
0 7
-63 1
0 7
-63 1
0 7
-60 1
-3 1
2 1
-1 1
0 4
-14 1
-23 1
-6 1
0 5
6 1
0 1
-1 1
0 5
7 1
0 7
7 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
6 1
0 7
5 1
0 7
4 1
0 7
4 1
0 7
3 1
0 7
3 1
0 7
3 1
0 7
2 1
0 7
2 1
0 7
-63 1
0 127
-3 1
0 7
-5 1
0 1
1 1
0 69
-1 1
0 7
-2 1
0 7
-2 1
0 7
-1 1
0 95
-2 1
0 7
-1 1
0 7
-1 1
0 7
-1 1
0 23
1 1
0 7
1 1
0 7
1 1
0 23
-2 1
1 1
0 6
-1 2
0 38
2 1
-2 1
0 6
9 1
5 1
0 270
1 1
0 215
-1 1
0 7
-1 1
0 3295
13 1
14 1
15 1
8 1
4 1
2 1
1 1
0 1
7 1
0 7
8 1
0 7
8 1
0 7
8 1
0 7
8 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
7 1
-1 1
0 6
8 1
0 7
-11 1
27 1
-11 1
1 1
0 4
-62 1
0 7
-63 1
0 7
-62 1
0 7
-62 1
0 7
-61 1
0 1
1 1
0 5
-50 1
-5 1
-1 1
0 5
-43 1
-3 1
0 6
-28 1
-6 1
0 6
-14 1
-4 1
0 6
-6 1
-3 1
0 6
3 1
-4 1
0 6
6 1
1 1
0 6
11 1
-4 1
0 6
15 1
0 7
18 1
-3 1
0 6
24 1
0 7
26 1
-1 1
0 6
28 1
0 7
26 1
2 1
0 6
24 1
-1 1
0 6
28 1
-2 1
0 6
31 1
0 7
32 1
0 7
36 1
-1 1
0 6
36 1
0 7
34 1
1 1
0 6
26 1
4 1
0 6
13 1
8 1
0 6
8 1
-3 1
0 6
14 1
-1 1
0 6
12 1
1 1
0 6
9 1
0 7
9 1
0 7
6 1
0 7
-1 1
5 1
-3 1
1 1
0 4
-51 1
19 1
9 1
1 1
0 4
-62 1
0 7
-62 1
0 7
-63 1
0 7
-62 1
0 7
-63 1
0 7
-22 1
-33 1
-6 1
0 5
7 1
0 7
7 1
0 7
7 1
0 7
6 1
0 7
6 1
0 7
7 1
0 7
7 1
0 7
7 1
0 7
6 1
0 7
